name,movieId
Bobcat Goldthwait,48817
Bobcat Goldthwait,93855
Bobcat Goldthwait,71429
Bobcat Goldthwait,3544
Richard Linklater,112290
Richard Linklater,94896
Richard Linklater,100714
Richard Linklater,6863
Richard Linklater,27904
Richard Linklater,34321
Richard Linklater,8638
Richard Linklater,4873
Richard Linklater,4888
Richard Linklater,1454
Richard Linklater,1804
Richard Linklater,6978
Richard Linklater,441
Richard Linklater,215
Michael Hoffman,115147
Michael Hoffman,5873
Michael Hoffman,605
Michael Hoffman,2622
Michael Hoffman,3712
Michael Hoffman,43
Kevin Hooks,69654
Kevin Hooks,809
Kevin Hooks,145307
Kevin Hooks,7017
 Rolando Hudson,145307
DanielPetrie Jr.,5843
DanielPetrie Jr.,473
AnthonyMinghella,51418
AnthonyMinghella,7162
AnthonyMinghella,1183
AnthonyMinghella,3176
AnthonyMinghella,5034
AnthonyMinghella,499
LuisMandoki,33750
LuisMandoki,4305
LuisMandoki,5612
LuisMandoki,2497
LuisMandoki,7613
LuisMandoki,6233
LuisMandoki,381
Hark Tsui,6806
Hark Tsui,1497
Hark Tsui,6721
Hark Tsui,6722
Hark Tsui,6723
Jon Turteltaub,79139
Jon Turteltaub,56775
Jon Turteltaub,106330
Jon Turteltaub,8972
Jon Turteltaub,3784
Jon Turteltaub,802
Jon Turteltaub,2676
Jon Turteltaub,4748
Jon Turteltaub,1020
Jon Turteltaub,339
David Fincher,80463
David Fincher,91658
David Fincher,112556
David Fincher,51540
David Fincher,64957
David Fincher,5266
David Fincher,1625
David Fincher,2959
David Fincher,1320
David Fincher,47
MartinBell,6198
Edward James Olmos,72308
Edward James Olmos,6022
Ron Fricke,96606
Ron Fricke,3677
Fernando Trueba,6442
Tim Robbins,3145
Tim Robbins,1171
Tim Robbins,36
JoeBerlinger,96563
JoeBerlinger,27873
JoeBerlinger,3973
JoeBerlinger,27329
JoeBerlinger,1361
JoeBerlinger,6612
BruceSinofsky,96563
BruceSinofsky,27873
BruceSinofsky,27329
BruceSinofsky,1361
BruceSinofsky,6612
Fran Rubel Kuzui,3264
RémyBelvaux,3266
 AndréBonzel,3266
BenoîtPoelvoorde,3266
Bernard Rose,1342
Bernard Rose,249
JackBender,1993
Alfonso Arau,265
Alfonso Arau,207
Guillermo del Toro,48394
Guillermo del Toro,103228
Guillermo del Toro,57640
Guillermo del Toro,5254
Guillermo del Toro,7373
Guillermo del Toro,4902
Guillermo del Toro,1603
Guillermo del Toro,565
Peter Kosminsky,5668
Peter Kosminsky,7179
LesMayfield,37477
LesMayfield,2860
LesMayfield,4721
LesMayfield,1702
LesMayfield,3243
LesMayfield,277
Bill Kroyer,5159
Allison Anders,4851
Allison Anders,988
Allison Anders,6851
Allison Anders,269
Allison Anders,18
Régis Wargnier,3357
Régis Wargnier,2943
Bigas Luna,8273
Stanley Tong,1429
Stanley Tong,1731
Stanley Tong,861
Stanley Tong,876
Stanley Tong,112
Tom DiCillo,59273
Tom DiCillo,8504
Tom DiCillo,26775
Tom DiCillo,176
Brett Leonard,4445
Brett Leonard,1037
Brett Leonard,240
Brett Leonard,338
Masami Hata,2800
 William T. Hurtz,2800
Arne Glimcher,26782
Arne Glimcher,257
Mark Achbar,27846
Mark Achbar,8582
Peter Wintonick,8582
Robert Rodriguez,54995
Robert Rodriguez,52281
Robert Rodriguez,105585
Robert Rodriguez,6566
Robert Rodriguez,33681
Robert Rodriguez,4232
Robert Rodriguez,5504
Robert Rodriguez,6709
Robert Rodriguez,70
Robert Rodriguez,2428
Robert Rodriguez,3267
Robert Rodriguez,163
BarryShils,5018
Billy Crystal,27373
Billy Crystal,3500
Billy Crystal,237
Brian Henson,107
Brian Henson,2083
Kenny Ortega,62912
Kenny Ortega,46062
Kenny Ortega,61123
Kenny Ortega,72131
Kenny Ortega,2084
Kenny Ortega,2052
Irwin Winkler,8535
Irwin Winkler,4880
Irwin Winkler,2445
Irwin Winkler,26784
Irwin Winkler,185
Cyril Collard,526
GarySinise,3271
KattShea,2548
KattShea,3063
ClayBorris,1990
John Dahl,54331
John Dahl,34536
John Dahl,4821
John Dahl,103
John Dahl,2231
John Dahl,373
John Dahl,5893
Quentin Tarantino,53519
Quentin Tarantino,99114
Quentin Tarantino,128360
Quentin Tarantino,68157
Quentin Tarantino,7438
Quentin Tarantino,6874
Quentin Tarantino,1729
Quentin Tarantino,1089
Quentin Tarantino,296
Abbe Wool,3495
Geoffrey Wright,522
Ringo Lam,65552
Ringo Lam,990
Ringo Lam,2582
 Hark Tsui,2582
Barnet Kellman,6423
Baz Luhrmann,63853
Baz Luhrmann,102407
Baz Luhrmann,4308
Baz Luhrmann,1059
Baz Luhrmann,1188
Nora Ephron,70293
Nora Ephron,33836
Nora Ephron,3975
Nora Ephron,1409
Nora Ephron,2424
Nora Ephron,34364
Nora Ephron,539
Nora Ephron,275
Claudio Fragasso,70946
Roland Emmerich,135567
Roland Emmerich,72378
Roland Emmerich,103339
Roland Emmerich,8361
Roland Emmerich,58293
Roland Emmerich,3753
Roland Emmerich,780
Roland Emmerich,1882
Roland Emmerich,2808
Roland Emmerich,316
Fernando E.Solanas,109249
Arnold Glassman,26797
 ToddMcCarthy,26797
StuartSamuels,26797
Neal Jimenez,5023
MichaelSteinberg,5023
StephenSommers,70336
StephenSommers,7454
StephenSommers,4270
StephenSommers,1762
StephenSommers,2617
StephenSommers,5076
StephenSommers,362
JohnMurlowski,1311
JohnMurlowski,1325
E.Max Frye,1440
Emir Kusturica,39768
Emir Kusturica,2843
Emir Kusturica,8254
Emir Kusturica,665
Kaige Chen,3158
Kaige Chen,446
IainSoftley,65685
IainSoftley,34532
IainSoftley,4874
IainSoftley,1683
IainSoftley,346
IainSoftley,170
Rolf de Heer,112735
Rolf de Heer,26810
Maggie Greenwald,6822
Eric Radomski,3213
Bruce W. Timm,3213
 Kevin Altieri,3213
Boyd Kirkland,3213
 FrankPaur,115927
 FrankPaur,3213
 Dan Riba,3213
Vadim Jean,285
Gurinder Chadha,62718
Gurinder Chadha,31694
Gurinder Chadha,6218
Gurinder Chadha,568
JamesB. Harris,3165
Jennifer Chambers Lynch,427
John N.Smith,1807
John N.Smith,121
John N.Smith,31
Robert De Niro,49822
Robert De Niro,428
Tamra Davis,5106
Tamra Davis,1473
Tamra Davis,1753
Tamra Davis,6025
Tamra Davis,216
AdamSimon,3572
 DarrenMoloney,3572
AndrewBirkin,1437
DavidPrice,2515
AlanShapiro,711
AlanShapiro,3835
MarcoBrambilla,1605
MarcoBrambilla,442
GérardMordillat,793
MikaelSalomon,27751
MikaelSalomon,1752
MikaelSalomon,2045
Rusty Cundieff,1532
Rusty Cundieff,449
Rusty Cundieff,330
Tomás Gutiérrez Alea,321
Tomás Gutiérrez Alea,1444
 Juan Carlos Tabío,321
 Juan Carlos Tabío,1444
RonMaxwell,6186
RonMaxwell,4047
Takao Okawara,3864
Takao Okawara,32078
ToddPhillips,69122
ToddPhillips,102686
ToddPhillips,81537
ToddPhillips,86911
ToddPhillips,7325
ToddPhillips,3617
ToddPhillips,6188
ToddPhillips,80217
Duwayne Dunham,1015
Duwayne Dunham,6559
LeslieMegahey,6531
Ang Lee,70984
Ang Lee,97938
Ang Lee,55253
Ang Lee,39183
Ang Lee,3996
Ang Lee,6534
Ang Lee,1635
Ang Lee,3117
Ang Lee,7023
Ang Lee,232
Ang Lee,17
AdamMarcus,5691
DominicSena,83480
DominicSena,71573
DominicSena,3717
DominicSena,4344
DominicSena,481
Mark Jones,7117
Tom Ropelewski,5452
André Téchiné,1415
André Téchiné,621
André Téchiné,896
RayMüller,363
ArthurBorman,6600
Mel Gibson,48304
Mel Gibson,7318
Mel Gibson,491
Mel Gibson,110
Albert Hughes,73321
Albert Hughes,3718
Albert Hughes,4865
Albert Hughes,493
Albert Hughes,42
 Allen Hughes,73321
 Allen Hughes,71823
 Allen Hughes,3718
 Allen Hughes,4865
 Allen Hughes,493
 Allen Hughes,42
BobBalaban,2552
Bruce Joel Rubin,3502
Mathieu Kassovitz,61350
Mathieu Kassovitz,6952
Mathieu Kassovitz,4383
Mathieu Kassovitz,582
Mathieu Kassovitz,97
Gene Quintano,3208
Fraser Clarke Heston,2120
Fraser Clarke Heston,808
HenrySelick,66097
HenrySelick,4158
HenrySelick,661
HenrySelick,551
Yoshiaki Kawajiri,5146
Yoshiaki Kawajiri,6857
 KevinSeymour,6857
Charles Grosvenor,32153
SallyPotter,1669
SallyPotter,506
Jerry Ciccoritti,559
BryanSinger,64983
BryanSinger,111362
BryanSinger,101025
BryanSinger,122924
BryanSinger,46530
BryanSinger,6333
BryanSinger,2320
BryanSinger,3793
BryanSinger,2850
BryanSinger,50
TobyShelton,2092
 TadStones,2092
 Alan Zaslove,2092
DanielStern,5102
Victor Nunez,1633
Victor Nunez,523
DavidM. Evans,39421
DavidM. Evans,881
DavidM. Evans,5103
Steven Zaillian,2433
Steven Zaillian,529
DaveBorthwick,392
Bill Duke,1601
Bill Duke,3248
Luis Llosa,1499
Luis Llosa,7782
Luis Llosa,315
George Hickenlooper,51174
George Hickenlooper,678
Jon Amiel,6264
Jon Amiel,1689
Jon Amiel,2605
Jon Amiel,2875
Jon Amiel,22
Takeshi Kitano,8327
Takeshi Kitano,8370
Takeshi Kitano,4640
Takeshi Kitano,8012
Takeshi Kitano,1809
Takeshi Kitano,26840
Joseph Vilsmaier,2493
Joseph Vilsmaier,760
Li Yin,844
ScottMcGehee,103279
ScottMcGehee,4723
ScottMcGehee,320
 DavidSiegel,103279
 DavidSiegel,4723
 DavidSiegel,320
Thomas Carter,31225
Thomas Carter,4054
Thomas Carter,1432
Thomas Carter,2106
Stuart Gillard,1646
Stuart Gillard,3440
StevenM.Martin,4711
François Girard,55498
François Girard,2686
François Girard,549
YurekBogayevicz,26843
 Kevin Jarre,553
Gregg Araki,56079
Gregg Araki,114459
Gregg Araki,81083
Gregg Araki,33171
Gregg Araki,1529
Gregg Araki,2864
Gregg Araki,8240
Gregg Araki,166
Jean-MariePoiré,718
Chris Hegedus,4304
Chris Hegedus,556
 D.A.Pennebaker,556
StephenSurjik,3254
 Dick Zondag,3400
 Ralph Zondag,3615
 Ralph Zondag,3400
Robert Klane,4686
Jing Wong,98829
Jing Wong,74438
Sammo Hung Kam-Bo,98829
Kirk Wong,1866
Kirk Wong,7108
 Jackie Chan,27032
 Jackie Chan,7108
Theo van Gogh,889
Charles T. Kanganis,4749
JeffPollack,1468
JeffPollack,2597
JeffPollack,409
TomShadyac,6373
TomShadyac,53993
TomShadyac,5127
TomShadyac,788
TomShadyac,1485
TomShadyac,2431
TomShadyac,344
Stephan Elliott,3238
Stephan Elliott,345
George Casey,4459
George Casey,4458
Ming-liang Tsai,5028
Ming-liang Tsai,872
Patrick Read Johnson,5096
Patrick Read Johnson,700
Shekhar Kapur,55274
Shekhar Kapur,5611
Shekhar Kapur,2336
Shekhar Kapur,2284
Caroline Thompson,421
Rupert Wainwright,2840
Rupert Wainwright,2036
MikeBinder,51931
MikeBinder,30898
MikeBinder,5053
Adam Resnick,429
HelenaSolberg,756
James D.R. Hickox,2516
Kar-Wai Wong,27266
Kar-Wai Wong,4144
Kar-Wai Wong,123
Paul Weiland,59333
Paul Weiland,65133
Paul Weiland,1564
Paul Weiland,432
KevinSmith,62434
KevinSmith,89343
KevinSmith,74532
KevinSmith,114670
KevinSmith,45728
KevinSmith,4734
KevinSmith,7366
KevinSmith,1639
KevinSmith,3052
KevinSmith,223
KevinSmith,180
Yves Angelo,389
Jessie Nelson,5014
Jessie Nelson,351
MichaelBlakemore,687
Gregg Champion,161944
Gregg Champion,438
AlexProyas,8644
AlexProyas,67197
AlexProyas,1748
AlexProyas,353
Terry Zwigoff,6957
Terry Zwigoff,45440
Terry Zwigoff,4641
Terry Zwigoff,162
Sam Weisman,1588
Sam Weisman,2574
Sam Weisman,2042
Sam Weisman,603
BradfordMay,26854
Allan A. Goldstein,3434
MicheleSoavi,735
MinaShum,341
Peter Farrelly,231
Bobby Farrelly,231
Kar-wai Wong,757
Kar-wai Wong,1757
Claude Chabrol,5517
Claude Chabrol,264
Claude Chabrol,1406
Atom Egoyan,114925
Atom Egoyan,39419
Atom Egoyan,3055
Atom Egoyan,1719
Atom Egoyan,233
Gérard Corbiau,242
Boaz Yakin,3916
Boaz Yakin,456
Rose Troche,2837
Rose Troche,461
MichelBlanc,1174
StevenBrill,58655
StevenBrill,8814
StevenBrill,3979
StevenBrill,5449
StevenBrill,250
AndrewMorahan,405
 Corey Yuen,5574
 Corey Yuen,74438
Steve James,89337
Steve James,112582
Steve James,6269
Steve James,1442
Steve James,246
EricMeza,470
RandallMiller,6425
RandallMiller,248
Anthony Drazan,2435
Anthony Drazan,4048
Matty Rich,476
Charles Haid,5357
AdamBernstein,6827
DougMcHenry,391
JamesMelkonian,255
Gordon Chan,109074
Gordon Chan,6686
Gordon Chan,26865
PeterSehr,6384
PeterSehr,824
MarkMalone,561
Roger Avary,5666
Roger Avary,482
Ken Loach,47894
Ken Loach,58029
Ken Loach,73101
Ken Loach,6898
Ken Loach,27851
Ken Loach,4300
Ken Loach,2481
Ken Loach,263
Ken Loach,632
Gianni Amelio,53
Roger Allers,48414
Roger Allers,364
 RobMinkoff,364
AndrewScheinman,569
James Gray,66200
James Gray,55272
James Gray,111251
James Gray,2769
James Gray,268
Anna Campion,614
C.M. Talkington,600
François Dupeyron,7299
François Dupeyron,1433
Nicholas Hytner,49957
Nicholas Hytner,3594
Nicholas Hytner,1366
Nicholas Hytner,1821
Nicholas Hytner,272
Freida LeeMock,2930
Freida LeeMock,759
Perry Lang,69821
Martine Dugowson,1163
P.J. Hogan,67788
P.J. Hogan,97858
P.J. Hogan,7164
P.J. Hogan,1569
P.J. Hogan,342
Anthony Waller,2793
Anthony Waller,183
Michael Almereyda,3598
Michael Almereyda,184
PeterSegal,107702
PeterSegal,7293
PeterSegal,33646
PeterSegal,60126
PeterSegal,6287
PeterSegal,1390
PeterSegal,3821
PeterSegal,370
PeterSegal,333
Rafal Zielinski,3463
Alan Jacobs,287
Izidore K.Musallam,875
Lee Tamahori,33158
Lee Tamahori,51412
Lee Tamahori,4238
Lee Tamahori,5872
Lee Tamahori,707
Lee Tamahori,1615
Lee Tamahori,290
HartBochner,833
HartBochner,6811
Pixote Hunt,558
 Joe Johnston,558
Ping He,8832
Ping He,309
MilchoManchevski,214
AntoniaBird,2560
AntoniaBird,299
AntoniaBird,179
Michael Austin,580
MelSmith,1665
MelSmith,513
BenStiller,61132
BenStiller,148888
BenStiller,106918
BenStiller,4816
BenStiller,784
BenStiller,372
Ted Demme,6327
Ted Demme,4239
Ted Demme,2587
Ted Demme,514
Ted Demme,94
Patrice Chéreau,302
Kim Henkel,2462
Stuart Orme,512
Robert Allan Ackerman,375
JohnPasquin,32296
JohnPasquin,1474
JohnPasquin,317
DannyBoyle,63082
DannyBoyle,136562
DannyBoyle,101741
DannyBoyle,81562
DannyBoyle,27790
DannyBoyle,52328
DannyBoyle,3285
DannyBoyle,6502
DannyBoyle,778
DannyBoyle,1658
DannyBoyle,319
Frank Darabont,56145
Frank Darabont,4994
Frank Darabont,3147
Frank Darabont,318
Paul W.S. Anderson,61248
Paul W.S. Anderson,96691
Paul W.S. Anderson,80363
Paul W.S. Anderson,90403
Paul W.S. Anderson,8810
Paul W.S. Anderson,1590
Paul W.S. Anderson,2322
Paul W.S. Anderson,5219
Paul W.S. Anderson,98
Paul W.S. Anderson,44
GilliesMacKinnon,2590
GilliesMacKinnon,536
GilliesMacKinnon,865
David O. Russell,81932
David O. Russell,97921
David O. Russell,106916
David O. Russell,140928
David O. Russell,8910
David O. Russell,125
David O. Russell,2890
David O. Russell,574
Jan deBont,6564
Jan deBont,2719
Jan deBont,736
Jan deBont,1556
Jan deBont,377
Xavier Koller,2101
David Carson,32914
David Carson,329
Steven E. deSouza,393
GeoffBurton,324
 Kevin Dowling,324
Ernest R. Dickerson,886
Ernest R. Dickerson,547
Ernest R. Dickerson,328
Richard Rich,2559
Richard Rich,313
Christian Vincent,2869
AaronSpeiser,1133
JonMoritsugu,95752
DeranSarafian,548
Bud Friedgen,9000
Michael J.Sheridan,9000
Andrew Fleming,53466
Andrew Fleming,109853
Andrew Fleming,724
Andrew Fleming,2759
Andrew Fleming,550
Ho Yim,845
NikitaMikhalkov,213
Margarethe von Trotta,690
Tom Noonan,496
Tom Noonan,864
Abbas Kiarostami,81786
Abbas Kiarostami,27255
Abbas Kiarostami,6211
Abbas Kiarostami,1859
Abbas Kiarostami,69761
Michael Henry Wilson,44421
Sang-okShin,4750
Steve Oedekerk,5047
Steve Oedekerk,7048
Steve Oedekerk,19
Stephen Low,37
Scott Harris,1692
Michael Rymer,2812
Michael Rymer,5128
Michael Rymer,1428
RebeccaMiller,5875
RebeccaMiller,130
Philip Haas,3580
Philip Haas,85
JonBlair,116
Marleen Gorris,1684
Marleen Gorris,82
Richard Williams,32352
Chris Noonan,50160
Chris Noonan,34
MelanieMayron,343
MelanieMayron,136592
Guy Ferland,7320
Guy Ferland,7773
Guy Ferland,217
MichaelBay,69526
MichaelBay,112370
MichaelBay,102033
MichaelBay,87520
MichaelBay,34319
MichaelBay,53996
MichaelBay,6548
MichaelBay,4310
MichaelBay,733
MichaelBay,1917
MichaelBay,145
Damian Harris,384
JafarPanahi,48682
JafarPanahi,4252
JafarPanahi,80
Simon Wells,85261
Simon Wells,5171
Simon Wells,13
Scott Kalvert,147
Holly GoldbergSloan,54
AlanMehrez,667
Paul Auster,156
 Wayne Wang,156
 Harvey Wang,156
Robert Lee King,388
 Raoul O'Connell,388
BrianSloan,388
Betty Thomas,47122
Betty Thomas,73042
Betty Thomas,3534
Betty Thomas,5803
Betty Thomas,1911
Betty Thomas,1476
Betty Thomas,585
EdwardBurns,4782
EdwardBurns,804
EdwardBurns,144
Michael Winterbottom,83976
Michael Winterbottom,113064
Michael Winterbottom,136654
Michael Winterbottom,6760
Michael Winterbottom,8800
Michael Winterbottom,3823
Michael Winterbottom,4035
Michael Winterbottom,5508
Michael Winterbottom,1056
Michael Winterbottom,1670
Michael Winterbottom,696
Jorge Fons,1795
Bill Condon,91104
Bill Condon,8966
Bill Condon,49824
Bill Condon,2333
Bill Condon,606
LouisMorneau,2974
LouisMorneau,3474
LouisMorneau,3573
Christopher Hampton,1040
Christopher Hampton,35
BradSilberling,69278
BradSilberling,49284
BradSilberling,27706
BradSilberling,5625
BradSilberling,1835
BradSilberling,158
Robert Leacock,108
Chris Gerolmo,51357
Robert Lepage,59
SeanPenn,55247
SeanPenn,4056
SeanPenn,78
Darrell Roodt,981
Darrell Roodt,40
Peter Horton,219
Tran Anh Hung,4391
Tran Anh Hung,850
HalSalwen,633
JackBaran,228
Jeremy Leven,224
Álex de la Iglesia,82931
Álex de la Iglesia,110645
Álex de la Iglesia,2483
LaetitiaMasson,1555
ChristopherMonger,468
AndrewSipes,71
ChristopherMenaul,167
Carlo Carlei,241
 Alexandre Rockwell,18
 Robert Rodriguez,80219
 Robert Rodriguez,113573
 Robert Rodriguez,32587
 Robert Rodriguez,18
 Quentin Tarantino,52281
 Quentin Tarantino,32587
 Quentin Tarantino,18
F. Gary Gray,71838
F. Gary Gray,140715
F. Gary Gray,6378
F. Gary Gray,32019
F. Gary Gray,998
F. Gary Gray,2058
F. Gary Gray,69
JosianeBalasko,68
Kevin James Dobson,754
Kevin Lima,56152
Kevin Lima,3991
Kevin Lima,239
Mark Lewis,243
CharlesMatthau,767
Art Clokey,244
Joe Chappelle,1655
Joe Chappelle,891
Brett Thompson,722
AngelaPope,1504
J.F. Lawton,251
MariaMaggenti,52545
MariaMaggenti,3046
Andy Tennant,75805
Andy Tennant,57951
Andy Tennant,31685
Andy Tennant,3155
Andy Tennant,5620
Andy Tennant,1457
Andy Tennant,2125
Andy Tennant,38
TimSullivan,638
Christopher Ashley,171
Robert Longo,172
Danny Cannon,2338
Danny Cannon,173
John Fortenberry,2296
John Fortenberry,174
NoahBaumbach,56274
NoahBaumbach,130452
NoahBaumbach,74916
NoahBaumbach,102800
NoahBaumbach,38886
NoahBaumbach,72
Larry Clark,45521
Larry Clark,7976
Larry Clark,4450
Larry Clark,75349
Larry Clark,2440
Larry Clark,175
Matti Grönberg,44317
Roy AllenSmith,888
Henry Jaglom,84
Stacy Title,69720
Stacy Title,627
Alfonso Cuarón,104841
Alfonso Cuarón,48774
Alfonso Cuarón,5225
Alfonso Cuarón,8368
Alfonso Cuarón,1735
Alfonso Cuarón,262
Julianna Lavin,467
Stephen Gyllenhaal,1824
Stephen Gyllenhaal,271
Hirokazu Koreeda,71438
Hirokazu Koreeda,107978
Hirokazu Koreeda,31437
Hirokazu Koreeda,2624
Hirokazu Koreeda,7574
FrédéricMitterrand,1087
DirkShafer,137
Mort Ransen,114
KôjiMorimoto,32554
 Tensai Okamura,32554
 Katsuhiro Ôtomo,32554
David Frankel,93287
David Frankel,45720
David Frankel,65230
David Frankel,278
BryanSpicer,1703
BryanSpicer,1445
BryanSpicer,181
Yoshifumi Kondô,26903
Paul Williams,401
KellyMakin,663
KellyMakin,2805
KellyMakin,325
Nick Gomez,3324
Nick Gomez,283
Susanne Ofteringer,77
Lesli Linka Glatter,27
Tim Reid,83
OliverParker,90522
OliverParker,74868
OliverParker,5380
OliverParker,2690
OliverParker,26
Daisy vonScherlerMayer,6060
Daisy vonScherlerMayer,1878
Daisy vonScherlerMayer,1919
Daisy vonScherlerMayer,187
FriederSchlaich,721
 Irene von Alberti,721
RogerMichell,81784
RogerMichell,98836
RogerMichell,5293
RogerMichell,2671
RogerMichell,28
Kayo Hatta,301
Mike Gabriel,48
 Eric Goldberg,3159
 Eric Goldberg,48
Anne Goursaud,291
VictorSalva,4744
VictorSalva,6695
VictorSalva,24
Gregory Widen,188
JoshuaBrand,295
Richard Loncraine,8866
Richard Loncraine,43871
Richard Loncraine,41
ClarePeploe,1549
Christian Duguay,3879
Christian Duguay,5880
Christian Duguay,1631
Christian Duguay,76
Paul Auster,194
Nigel Finch,831
George Huang,322
Gary Fleder,6879
Gary Fleder,5046
Gary Fleder,4814
Gary Fleder,1620
Gary Fleder,81
WesleyStrick,200
Beeban Kidron,8969
Beeban Kidron,203
S.S. Wilson,7845
Lloyd Kaufman,65310
Lloyd Kaufman,26915
Pat Verducci,695
Diane Keaton,3299
Diane Keaton,205
Douglas Keeve,206
Forest Whitaker,1888
Forest Whitaker,4
Preston A. Whitmore II,47815
Preston A. Whitmore II,336
ToddSolondz,33138
ToddSolondz,5074
ToddSolondz,2318
ToddSolondz,562
Patricia Rozema,3079
Patricia Rozema,49
Desmond Nakano,209
Joan Chen,3824
Joan Chen,2621
Benjamin Ross,117
TadStones,1064
KevinSpacey,30818
KevinSpacey,1352
Larry Leker,631
PaulSabella,631
Michael Corrente,2836
Michael Corrente,806
Steve White,1324
David Twohy,104243
David Twohy,8371
David Twohy,5663
David Twohy,3300
David Twohy,748
David Hogan,737
JulianSchnabel,55814
JulianSchnabel,4021
JulianSchnabel,851
Anjelica Huston,1397
HettieMacdonald,1046
Mike Judge,71248
Mike Judge,47997
Mike Judge,2502
Mike Judge,1405
Mike deSeve,1405
BrianMulroney,1405
 Yvette Kaplan,1405
Michael Goldenberg,74
Tian-Ming Wu,2609
CampbellScott,33358
CampbellScott,65665
CampbellScott,994
Stanley Tucci,994
JasonBloom,65
JasonBloom,2292
Daniel Lee,2625
NinaMenkes,1165
Wes Anderson,108192
Wes Anderson,55269
Wes Anderson,94959
Wes Anderson,109374
Wes Anderson,30810
Wes Anderson,72226
Wes Anderson,4979
Wes Anderson,101
Wes Anderson,2395
Lana Wachowski,866
 Lilly Wachowski,97752
 Lilly Wachowski,866
Stacy Cochran,703
Mark Herman,64034
Mark Herman,1542
Mark Herman,2390
Jonathan Winfrey,3574
Tom DeCerchio,710
Cédric Klapisch,34198
Cédric Klapisch,6370
Cédric Klapisch,1571
GregSpence,1105
GregSpence,1756
Peter Duncan,1516
AlexanderPayne,91077
AlexanderPayne,105197
AlexanderPayne,8949
AlexanderPayne,5945
AlexanderPayne,1392
AlexanderPayne,2599
Mark Joffe,705
Mark Joffe,1629
TimPope,839
GregMottola,84772
GregMottola,67734
GregMottola,54503
GregMottola,1484
RichardSpence,3282
ParisBarclay,63
Tiffanie DeBartolo,1902
Bill Couturié,619
DouglasMcGrath,89388
DouglasMcGrath,5994
DouglasMcGrath,838
Robert Harling,1410
StuartBaird,5944
StuartBaird,494
StuartBaird,1792
StevenBaigelman,697
SusanStreitfeld,1312
DeepaMehta,43333
DeepaMehta,6683
CostaBotes,4350
Peter Jackson,4350
Annette Haywood-Carter,835
MatthewBright,1034
MohsenMakhmalbaf,4977
MohsenMakhmalbaf,1575
John Gray,1004
S.R.Bindler,2330
Bronwen Hughes,31101
Bronwen Hughes,801
Bronwen Hughes,2558
Ralph Ziman,70465
Ralph Ziman,132618
Ralph Ziman,1423
Kevin Yagher,611
David R. Ellis,71252
David R. Ellis,89427
David R. Ellis,8860
David R. Ellis,6058
David R. Ellis,46965
David R. Ellis,609
Craig Rosenberg,1455
Rick Castro,1137
Bruce LaBruce,1137
DougPray,60135
DougPray,1310
DougPray,5137
Mary Harron,766
Mary Harron,3535
Herb Gardner,1317
EricSchaeffer,118
NancyMeckler,1642
 RichardStanley,880
JohnPayson,829
ScottSilver,1063
ScottSilver,2568
SergeyBodrov,119655
SergeyBodrov,58306
SergeyBodrov,1450
Leslie Greif,1501
Bobby Farrelly,85022
Bobby Farrelly,116977
Bobby Farrelly,7150
Bobby Farrelly,32598
Bobby Farrelly,55261
Bobby Farrelly,93980
Bobby Farrelly,4719
Bobby Farrelly,3752
Bobby Farrelly,4890
Bobby Farrelly,785
Bobby Farrelly,1923
Peter Farrelly,85022
Peter Farrelly,116977
Peter Farrelly,100083
Peter Farrelly,7150
Peter Farrelly,32598
Peter Farrelly,55261
Peter Farrelly,93980
Peter Farrelly,4719
Peter Farrelly,3752
Peter Farrelly,4890
Peter Farrelly,785
Peter Farrelly,1923
LynneStopkewich,1502
JanSverák,5425
JanSverák,1446
FarhadMann,66
AlPacino,1050
KevinBacon,1531
Emma-Kate Croghan,1493
Chris Hunt,769
Jerry Zaks,1399
Murray Lerner,1420
Claude Nuridsany,1111
MariePérennou,1111
Pen Densham,650
JimMallon,671
Matt Reeves,57368
Matt Reeves,112623
Matt Reeves,80831
Matt Reeves,612
Alan Taylor,106072
Alan Taylor,120799
Alan Taylor,5422
Alan Taylor,1112
R.J. Cutler,1123
 David Van Taylor,1123
Doug Ellin,134783
Doug Ellin,834
Doug Ellin,1854
RichardSchenkman,55908
RichardSchenkman,984
Jacques Doillon,1545
Gregory Hoblit,57526
Gregory Hoblit,52604
Gregory Hoblit,3510
Gregory Hoblit,5107
Gregory Hoblit,628
Gregory Hoblit,1754
Nicolas Winding Refn,77201
Nicolas Winding Refn,70728
Nicolas Winding Refn,88129
Nicolas Winding Refn,102684
Nicolas Winding Refn,155064
Nicolas Winding Refn,26947
Jean-Claude Van Damme,704
MasayukiSuo,1537
Scott Hicks,54276
Scott Hicks,94325
Scott Hicks,4815
Scott Hicks,1357
Scott Hicks,3185
BillyBob Thornton,1358
BillyBob Thornton,4031
KurtMiller,1145
PeterSpeek,1145
NorbertoBarba,692
Lee David Zlotoff,848
Rick Friedberg,743
Jonathan Frakes,69805
Jonathan Frakes,53138
Jonathan Frakes,1356
Jonathan Frakes,2393
Daniel J.Sullivan,1384
Sammo Kam-Bo Hung,1858
Sönke Wortmann,651
Doug Liman,81641
Doug Liman,58025
Doug Liman,111759
Doug Liman,33679
Doug Liman,5418
Doug Liman,1060
Doug Liman,2580
Gilbert Adler,842
Alejandro Amenábar,74624
Alejandro Amenábar,27803
Alejandro Amenábar,4720
Alejandro Amenábar,5570
