movieId,title,runtime,countries,year,plot
4854,Clambake,99,[USA],1967,"The heir to an oil fortune trades places with a water-ski instructor at a Florida hotel to see if girls will like him for himself, rather than his father's money."
4855,Dirty Harry,102,[USA],1971,"When a mad man calling himself 'the Scorpio Killer' menaces the city, tough as nails San Francisco Police Inspector Harry Callahan is assigned to track down and ferret out the crazed psychopath."
4857,Fiddler on the Roof,181,[USA],1971,"In prerevolutionary Russia, a Jewish peasant contends with marrying off three of his daughters while growing antisemitic sentiment threatens his village."
4859,Kansas,108,[USA],1988,"A young man returning home to attend a wedding hooks up with a drifter who turns out to be a violent bank robber. Before he knows it, the man finds himself involved in the robber's plans."
4861,Mission to Mir,40,[USA],1997,null
4862,Not Without My Daughter,116,[USA],1991,"An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well."
4863,Female Trouble,89,[USA],1974,"A spoiled schoolgirl runs away from home, gets pregnant while hitchhiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes."
4865,From Hell,122,[USA],2001,"In Victorian Era London, a troubled clairvoyant police detective investigates the murders by Jack The Ripper."
4866,"Last Castle, The",131,[USA],2001,A court-martialed general rallies together 1200 inmates to rise against the corrupt system that put him away.
4867,Riding in Cars with Boys,132,[USA],2001,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father."
4873,Waking Life,99,[USA],2001,A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.
4874,K-PAX,120,"[USA, Germany]",2001,"PROT is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations."
4875,On the Line,85,[USA],2001,"A shy advertising employee meets his dream girl on the El train, but doesn't remember to get her phone number, resulting in an all-out search for the mystery girl"
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts),91,"[USA, Canada]",2001,"When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!"
4878,Donnie Darko,113,[USA],2001,"A troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes, after narrowly escaping a bizarre accident."
4880,Life as a House,125,[USA],2001,"When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father."
4881,"Man Who Wasn't There, The",116,"[USA, UK]",2001,"A laconic, chain-smoking barber blackmails his wife's boss and lover for money to invest in dry cleaning, but his plan goes terribly wrong."
4885,Domestic Disturbance,89,[USA],2001,A divorced father discovers that his 12-year-old son's new stepfather is not what he made himself out to be.
4886,"Monsters, Inc.",92,[USA],2001,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think."
4887,"One, The",87,[USA],2001,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.
4888,Tape,86,[USA],2001,Three old high school friends pass the time in a Michigan motel room dissecting the painful memories of their high school years.
4889,Heist,109,"[Canada, USA]",2001,"A career jewel thief finds himself at tense odds with his longtime partner, a crime boss who sends his nephew to keep watch."
4890,Shallow Hal,114,"[USA, Germany]",2001,A shallow man falls in love with a 300 pound woman because of her inner beauty.
4893,When a Stranger Calls,97,[USA],1979,"A psychopathic killer terrorizes a babysitter, then returns seven years later to menace her again."
4895,"Wash, The",93,[USA],2001,"With the rent due and his car booted, Sean (Dr. Dre) has to come up with some ends...and fast. When his best buddy and roommate Dee Loc (Snoop Dogg), suggests that Sean get a job busting ..."
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),152,"[UK, USA]",2001,"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School of Witchcraft and Wizardry."
4897,"Fluffer, The",95,[USA],2001,A young man employed as a fluffer in the adult entertainment industry finds himself falling for a gay-for-pay porn star whose hedonistic lifestyle may lead them both to destruction.
4898,Novocaine,95,[USA],2001,A dentist finds himself a murder suspect after a sexy patient seduces him & steals all of the drugs from his practice.
4899,Black Knight,95,[USA],2001,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England."
4901,Spy Game,126,"[Germany, USA, Japan, France]",2001,Retiring CIA agent Nathan Muir recalls his training of Tom Bishop while working against agency politics to free him from his Chinese captors.
4902,"Devil's Backbone, The (Espinazo del diablo, El)",106,"[Spain, Mexico, France, Argentina]",2001,"After Carlos, a 12-year-old whose father has died in the Spanish Civil War, arrives at an ominous boy's orphanage he discovers the school is haunted and has many dark secrets that he must uncover."
4903,In the Bedroom,130,[USA],2001,A New England couple's college-aged son dates an older woman who has two small children and an unwelcome ex-husband.
4911,Jabberwocky,105,[UK],1977,"A young peasant, with no interest in adventure or fortune, is mistaken as the kingdom's only hope when a horrible monster threatens the countryside."
4912,Funny Girl,151,[USA],1968,Plain faced Fanny Brice rises to stardom on the New York Vaudeville Stage and maintains a turbulent marriage with suave gambler Nick Arnstein.
4914,Breathless (À bout de souffle),90,[France],1960,"A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy."
4915,"Beastmaster, The",118,"[USA, West Germany]",1982,"A sword-and-sorcery fantasy about a young man's search for revenge. Armed with supernatural powers, the handsome hero and his animal allies wage war against marauding forces."
4920,"Now, Voyager",117,[USA],1942,A Boston spinster blossoms under therapy and finds an impossible romance.
4921,Little Women,115,[USA],1933,"Little Women is a coming of age drama tracing the lives of four sisters: Meg, Jo, Beth and Amy. During the American Civil War, the girls father is away serving as a minister to the troops..."
4923,Guadalcanal Diary,93,[USA],1943,The story of a large U.S. Marines invasion task force bound for Guadalcanal in the Solomon Islands in 1942.
4925,"Cheap Detective, The",92,[USA],1978,"San Francisco, 1940, detectives, dames, documents, Nazis, and a treasure."
4927,"Last Wave, The",106,[Australia],1977,A Sydney lawyer defends five Aborigines in a ritualized taboo murder and in the process learns disturbing things about himself and premonitions.
4928,That Obscure Object of Desire (Cet obscur objet du désir),102,"[France, Spain]",1977,"Recounted in flashback are the romantic perils of Mathieu, a middle-aged French sophisticate as he falls for his 19-year old former chambermaid Conchita."
4929,"Toy, The",102,[USA],1982,An underemployed reporter finds himself literally purchased as a toy for a rich spoiled brat.
4930,Funeral in Berlin,102,"[UK, USA]",1966,"A British agent is sent to Berlin to receive a Communist defector, but the true situation turns out to be rather more complicated."
4932,Dressed to Kill,105,[USA],1980,"A mysterious blonde woman kills one of a psychiatrist's patients, and then goes after the high-class call girl who witnessed the murder."
4933,"Earthling, The",97,"[Australia, USA]",1980,"Patrick Foley has been on the move all his life. Tired of drifting, he wants to spend his last days in an isolated Australian valley where he grew up. On his difficult journey he meets ..."
4936,Fame,134,[USA],1980,A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.
4941,Flash Gordon,111,"[UK, USA]",1980,A football player and his friends travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.
4945,"Enforcer, The",96,[USA],1976,"Dirty Harry must foil a terrorist organization made up of disgruntled Vietnam veterans. But this time, he's teamed with a rookie female partner that he's not too excited to be working with."
4947,"Gauntlet, The",109,[USA],1977,"A hard but mediocre cop is assigned to escort a prostitute into custody from Las Vegas to Phoenix, so that she can testify in a mob trial. But a lot of people are literally betting that they won't make it into town alive."
4948,I Bury the Living,76,[USA],1958,Cemetery director Robert Kraft discovers that by arbitrarily changing the status of plots from empty to occupied on the planogram causes the death of the plots' owners.
4949,Invasion U.S.A.,107,[USA],1985,A one-man army comes to the rescue of the United States when a spy attempts an invasion.
4951,Lord of the Flies,90,[USA],1990,"Stranded on an island, a group of schoolboys degenerate into savagery."
4952,Morons From Outer Space,90,[UK],1985,"The story begins when three aliens get a bit hacked off at their 'friend' Bernard, who keeps making a prat of himself playing space ball. It is while he is playing space ball that the ..."
4954,Ocean's Eleven (a.k.a. Ocean's 11),127,[USA],1960,Danny Ocean gathers a group of his World War II compatriots to pull off the ultimate Las Vegas heist. Together the eleven friends plan to rob five Las Vegas casinos in one night.
4956,"Stunt Man, The",131,[USA],1980,"A fugitive stumbles on a movie set just when they need a new stunt man, takes the job as a way to hide out, and falls for the leading lady."
4957,Sudden Impact,117,[USA],1983,"A rape victim is exacting revenge on her aggressors in a small town outside San Francisco. Dirty Harry Callahan, on suspension for angering his superiors (again), is assigned to the case."
4958,Behind Enemy Lines,106,[USA],2001,A Navy navigator is shot down over enemy territory and is ruthlessly pursued by a secret police enforcer and the opposing troops. Meanwhile his commanding officer goes against orders in an attempt to rescue him.
4960,"Independent, The",95,[USA],2000,A notorious B-movie director tries for a comeback by seeking out the film rights to the life story of a serial killer who wants his biography film to be a musical.
4961,Pornstar: The Legend of Ron Jeremy,77,[USA],2001,"Porn Star: The Legend of Ron Jeremy offers audiences a penetrating look inside the world of Ron Jeremy, America's most unlikely sex star and hero to millions. With nearly 25 years in the ..."
4963,Ocean's Eleven,116,[USA],2001,Danny Ocean and his eleven accomplices plan to rob three Las Vegas casinos simultaneously.
4964,Baran,94,[Iran],2001,"In a building site in present-day Tehran, Lateef, a 17-year-old Turkish worker is irresistibly drawn to Rahmat, a young Afghan worker. The revelation of Rahmat's secret changes both their lives."
4965,"Business of Strangers, The",84,[USA],2001,Two businesswomen bond and reveal their inner natures while getting carried away on a revenge attack against an accused rapist.
4967,No Man's Land,98,"[Bosnia and Herzegovina, France, Slovenia, Italy, UK, Belgium]",2001,"Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap."
4968,Piñero,103,[USA],2001,"Piñero tells the story of the explosive life of a Latino icon, the poet-playwright-actor Miguel Piñero, whose urban poetry is recognized as a pre-cursor to rap and hip-hop. After doing ..."
4969,And Then There Were None,97,[USA],1945,"Ten people are invited to an isolated island, only to find that an unseen person is killing them one by one. Could one of them be the killer?"
4970,"Blue Angel, The (Blaue Engel, Der)",124,[Germany],1930,An elderly professor's ordered life spins dangerously out of control when he falls for a nightclub singer.
4971,Moscow on the Hudson,115,[USA],1984,"When a Russian musician defects in Bloomingdale's department store in New York, he finds adjusting to American life more difficult than he imagined."
4972,"Owl and the Pussycat, The",95,[USA],1970,Can a bickering odd couple in Manhattan become friends and maybe more? Owlish Felix is an unpublished writer who vents his frustration by reporting to the super that the woman in a ...
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",122,"[France, Germany]",2001,"Amelie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love."
4974,Not Another Teen Movie,89,[USA],2001,A sendup of all the teen movies that have accumulated in the past two decades.
4975,Vanilla Sky,136,"[USA, Spain]",2001,A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.
4976,Iris,91,"[UK, USA]",2001,"True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease."
4977,Kandahar (Safar e Ghandehar),81,"[Iran, France]",2001,"After an Afghanistan-born woman who lives in Canada receives a letter from her suicidal sister, she takes a perilous journey through Afghanistan to try to find her."
4978,Lantana,121,"[Australia, Germany]",2001,The relationships of four couples unravel after the discovery of a young woman's body in Lantana bush in suburban Sydney.
4979,"Royal Tenenbaums, The",110,[USA],2001,An estranged family of former child prodigies reunites when their father announces he is terminally ill.
4980,Bill & Ted's Bogus Journey,93,[USA],1991,A tyrant from the future creates evil android doubles of Bill and Ted and sends them back to eliminate the originals.
4981,Clockwise,96,[UK],1986,An obsessively punctual comprehensive school headmaster sets out to give an important speech at the annual Headmasters' Conference.
4984,Morgan!,97,[UK],1966,"After his wife leaves him for another man, a London artist begins his descent into madness in trying to win her back."
4987,Spacehunter: Adventures in the Forbidden Zone,90,"[Canada, USA]",1983,"Three women make an emergency landing on a planet plagued with a fatal disease, but are captured by dictator Overdog. Adventurer Wolff goes there to rescue them and meets Niki, the only ..."
4988,White Water Summer,90,[USA],1987,"The story of a shy boy who gets convinced by his parents to spend a few summer days in the mountains. So, he joins a group, and the vacation begins. Unfortunately, things turn out to be a little tough for our small friend."
4989,How High,93,[USA],2001,"Two guys by the name of Silas and Jamal decided to one day smoke something magical, which eventually helps them to ace their college entrance exam."
4990,Jimmy Neutron: Boy Genius,82,[USA],2001,An 8-year-old boy genius and his friends must rescue their parents after the adults are abducted by aliens.
4992,Kate & Leopold,118,[USA],2001,"Kate and her actor brother live in N.Y. in the 21st Century. Her ex-boyfriend, Stuart, lives above her apartment. Stuart finds a space near the Brooklyn Bridge where there is a gap in time...."
4993,"Lord of the Rings: The Fellowship of the Ring, The",178,"[New Zealand, USA]",2001,A meek Hobbit and eight companions set out on a journey to destroy the One Ring and the Dark Lord Sauron.
4994,"Majestic, The",152,"[USA, Australia]",2001,"Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son."
4995,"Beautiful Mind, A",135,[USA],2001,"After a brilliant but asocial mathematician, John Nash, accepts secret work in cryptography, his life takes a turn for the nightmarish."
4996,Little Otik (Otesánek),132,"[Czech Republic, UK, Japan]",2000,"When a childless couple learn that they cannot have children, it causes great distress. To ease his wife's pain, the man finds a piece of root in the backyard and chops it and varnishes it into the shape of a child. However the woman takes the root as her baby and starts to pretend that it is real. When the root takes life they seem to have gained a child; but its appetite is much greater than a ..."
4998,"Defiant Ones, The",96,[USA],1958,"Two escaped convicts chained together, white and black, must learn to get along in order to elude capture."
4999,Dodsworth,101,[USA],1936,A retired auto manufacturer and his wife take a long-planned European vacation only to find that they want very different things from life.
5000,Medium Cool,111,[USA],1969,A TV news reporter finds himself becoming personally involved in the violence that erupts around the 1968 Democratic National Convention.
5001,Sahara,97,[USA],1943,"Sergeant Joe Gunn and his tank crew pick up five British soldiers, a Frenchman and a Sudanese man with an Italian prisoner crossing the Libyan Desert to rejoin their command after the fall ..."
5002,Fritz the Cat,78,[USA],1972,A hypocritical swinging college student cat raises hell in a satiric vision of various elements on the 1960's.
5003,"Nine Lives of Fritz the Cat, The",77,[USA],1974,"Fritz the Cat may have lost one of his lives in the comics, but in his new movie, he has eight more lives left to go! While his wife screams at him, Fritz lights up a joint and reminiscences about what could have been."
5004,"Party, The",99,[USA],1968,A clerical mistake results in a bumbling Indian film star being invited to an exclusive Hollywood party instead of being fired.
5008,Witness for the Prosecution,116,[USA],1957,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.
5009,Ali,157,[USA],2001,"A biography of sports legend, Muhammad Ali, from his early days to his days in the ring."
5010,Black Hawk Down,144,"[USA, UK]",2001,123 elite U.S. soldiers drop into Somalia to capture two top lieutenants of a renegade warlord and find themselves in a desperate battle with a large force of heavily-armed Somalis.
5012,Yentl,132,"[UK, USA]",1983,A Jewish girl disguises herself as a boy to enter religious training.
5013,Gosford Park,137,"[UK, USA, Italy]",2001,The lives of upstairs guest and downstairs servants at a party in 1932 in a country house in England as they investigate a murder involving one of them.
5014,I Am Sam,132,[USA],2001,"A mentally handicapped man fights for custody of his 7-year-old daughter, and in the process teaches his cold hearted lawyer the value of love and family."
5015,Monster's Ball,111,[USA],2001,"After a family tragedy, a racist prison guard reexamines his attitudes while falling in love with the African American wife of the last prisoner he executed."
5016,"Shipping News, The",111,[USA],2001,An emotionally-beaten man with his young daughter moves to his ancestral home in Newfoundland to reclaim his life.
5017,"Big Heat, The",90,[USA],1953,Tough cop Dave Bannion takes on a politically powerful crime syndicate.
5018,Motorama,90,[USA],1991,"A ten year old boy gets tired of life with abusive parents and cashes in his piggy bank and steals a Mustang. He rides off into a surreal America playing Motorama, a game sponsored by ..."
5021,Murder by Death,94,[USA],1976,Five famous literary detective characters and their sidekicks are invited to a bizarre mansion to solve an even stranger mystery.
5022,"Servant, The",116,[UK],1963,"The aristocratic Tony moves to London and hires the servant Hugo Barrett for all services at home. Barrett seems to be a loyal and competent employee, but Tony's girlfriend Susan does not ..."
5023,"Waterdance, The",106,[USA],1992,"A film about struggling to deal with paralysis. Author Joel Garcia breaks his neck while hiking, and finds himself in a rehabilitation centre with Raymond, an exaggerating ladies' man, and ..."
5025,Orange County,82,[USA],2002,A guidance counselor mistakenly sends out the wrong transcripts to Stanford University under the name of an over-achieving high schooler.
5026,"Brotherhood of the Wolf (Pacte des loups, Le)",142,[France],2001,"In 18th century France, the Chevalier de Fronsac and his native American friend Mani are sent by the King to the Gevaudan province to investigate the killings of hundreds by a mysterious beast."
5027,Another 48 Hrs.,93,[USA],1990,"Jack Cates once again enlists the aid of ex-con Reggie Hammond--this time, to take down The Iceman, a ruthless drug lord operating in the San Francisco bay area."
5028,What Time Is It There? (Ni neibian jidian),116,"[Taiwan, France]",2001,"When a young street vendor with a grim home life meets a woman on her way to Paris, they forge an instant connection. He changes all the clocks in Taipei to French time; as he watches ..."
5033,"Russia House, The",123,[USA],1990,An expatriate British publisher unexpectedly finds himself working for British intelligence to investigate people in Russia.
5034,"Truly, Madly, Deeply",106,[UK],1990,"Once upon a time there were two people in love, their names were Nina and Jamie. They were even happy enough to be able to live happily ever after, (not often the case) and then Jamie died...."
5038,"Flight of Dragons, The",96,[USA],1982,A young Boston writer goes back in time into an era where wizards and dragon reign and science is just barely known.
5039,Dragonslayer,109,[USA],1981,A young wizarding apprentice is sent to kill a dragon which has been devouring girls from a nearby kingdom.
5040,Conan the Destroyer,103,[USA],1984,Conan leads a ragtag group of adventurers on a quest for a princess.
5041,Fire and Ice,81,[USA],1983,"In this animated tale, a tiny village is destroyed by a surging glacier, which serves as the deadly domain for the evil Ice Lord, Nekron. The only survivor is a young warrior, Larn, who ..."
5042,Forbidden Zone,74,[USA],1980,The bizarre and musical tale of a girl who travels to another dimension through the gateway found in her family's basement.
5043,"Formula, The",117,"[West Germany, USA]",1980,"A detective uncovers a formula that was devised by the Nazis in WW II to make gasoline from synthetic products, thereby eliminating the necessity for oil--and oil companies. A major oil ..."
5046,Impostor,95,[USA],2001,"In the future, an alien race uses androids as bombs to attack Earth. A government weapons specialist is accused of being one such android and sets out to prove his innocence."
5047,Kung Pow: Enter the Fist,81,"[USA, Hong Kong, Taiwan]",2002,A rough-around-the-edges martial arts master seeks revenge for his parent's death.
5048,Snow Dogs,99,"[Canada, USA]",2002,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man."
5049,48 Hrs.,96,[USA],1982,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer."
5051,Italian for Beginners (Italiensk for begyndere),112,"[Denmark, Sweden]",2000,Several lonely hearts in a semi-provincial suburb of a town in Denmark use a beginner's course in Italian as the platform to meet the romance of their lives.
5053,Blankman,92,[USA],1994,A simpleton inventor becomes a superhero with a bulletproof costume and a low budget.
5054,Brainstorm,106,[USA],1983,Brilliant researchers Lillian Reynolds and Michael Brace have developed a system of recording and playing back actual experiences of people. Once the capability of tapping into higher ...
5055,Dragon: The Bruce Lee Story,120,[USA],1993,A lionized account of the life of the martial arts superstar.
5056,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle)",110,[West Germany],1974,"Herzog's film is based upon the true and mysterious story of Kaspar Hauser, a young man who suddenly appeared in Nuremberg in 1828, barely able to speak or walk, and bearing a strange note."
5057,4 for Texas,124,[USA],1963,Zack Thomas is a tough guy who hooks up with Joe Jarrett to open a casino.
5059,Little Dieter Needs to Fly,80,"[Germany, UK, France]",1997,"German-American Dieter Dengler discusses his service as an American naval pilot in the Vietnam War. Dengler also revisits the sites of his capture and eventual escape from the hands of the Vietcong, recreating many events for the camera."
5060,M*A*S*H (a.k.a. MASH),116,[USA],1970,The staff of a Korean War field hospital use humor and hijinks to keep their sanity in the face of the horror of war.
5061,Mrs. Soffel,110,[USA],1984,"Peter Soffel is the stuffy warden of a remote American prison around the turn of the century. His wife, Kate, finds herself attracted to prisoner Ed Biddle. She abandons her husband and ..."
5062,Seconds,106,[USA],1966,An unhappy middle-aged banker agrees to a procedure that will fake his death and give him a completely new look and identity - one that comes with its own price.
5063,One-Eyed Jacks,141,[USA],1961,"After robbing a Mexican bank, Dad Longworth takes the loot and leaves his partner Rio to be captured but Rio escapes and searches for Dad in California."
5064,The Count of Monte Cristo,131,"[UK, USA, Ireland]",2002,"A young man, falsely imprisoned by his jealous friend, escapes and uses a hidden treasure to exact his revenge."
5065,"Mothman Prophecies, The",119,[USA],2002,"A reporter is drawn to a small West Virginia town to investigate a series of strange events, including psychic visions and the appearance of bizarre entities."
5066,"Walk to Remember, A",101,[USA],2002,"The story of two North Carolina teens, Landon Carter and Jamie Sullivan, who are thrown together after Landon gets into trouble and is made to do community service."
5069,Escaflowne: The Movie (Escaflowne),98,[Japan],2000,A grim retelling of the television series The Vision of Escaflowne.
5071,Maelström,87,[Canada],2000,"After plunging her car into a river, a woman encounters a man who helps her come to terms with her life."
5072,Metropolis,108,[Japan],2001,Kenichi and his uncle Shunsaku Ban must find the mystery behind robot girl Tima.
5073,"Son's Room, The (Stanza del figlio, La)",99,"[Italy, France]",2001,A psychoanalyst and his family go through profound emotional trauma when their son dies in a scuba diving accident.
5074,Storytelling,87,[USA],2001,College and high school serve as the backdrop for two stories about dysfunction and personal turmoil.
5075,Waydowntown,87,[Canada],2000,"A group of young employees bet a month's salary, winner takes all, on who can last the longest without going outside."
5076,"Adventures of Huck Finn, The",108,[USA],1993,"In Missouri, during the 1840s, young Huck Finn fearful of his drunkard father and yearning for adventure, leaves his foster family and joins with runaway slave Jim in a voyage down the Mississippi River toward slavery free states."
5079,Young at Heart,117,[USA],1954,The lives and romances of three sisters in a musical family; the youngest daughter's life is complicated by the subsequent arrival of a charming composer and a cynical music arranger.
5080,Slackers,86,"[Canada, USA]",2002,"When geeky Ethan discovers three fellow students scamming the examination system, he blackmails them to win over the college's most popular girl."
5081,Birthday Girl,93,"[UK, USA]",2001,A thirtysomething bank clerk from St Albans has his small-town life exploded by the arrival of his Russian mail-order bride.
5083,Rare Birds,99,[Canada],2001,A down-and-out restaurateur and his neighbor hatch a plan to lure luminaries to their small Newfoundland town.
5085,Carmen Jones,105,[USA],1954,"Contemporary version of the Bizet opera, with new lyrics and an African-American cast."
5087,Get Out Your Handkerchiefs (Préparez vos mouchoirs),108,"[France, Belgium]",1978,"Solange is depressed: she's stopped smiling, she eats little, she says less. She has fainting fits. Her husband Raoul seeks to save her by enlisting Stephane, a stranger, to be her lover. ..."
5088,"Going Places (Valseuses, Les)",117,[France],1974,"Two whimsical, aimless thugs harass and assault women, steal, murder, and alternately charm, fight, or sprint their way out of trouble. They take whatever the bourgeois characters value: ..."
5092,Big Fat Liar,88,"[USA, Germany]",2002,"After a young boy's school essay erroneously finds its way into the hands of a Hollywood producer who turns the idea into a hit film, the boy travels to Los Angeles to claim his credit."
5093,Collateral Damage,108,[USA],2002,"After his family is killed by a terrorist act, a firefighter goes in search of the one responsible."
5094,Rollerball,98,"[USA, Germany, Japan]",2002,The big thing in 2005 is a violent sport which can have some pretty serious consequences... like dying.
5095,"Scotland, Pa.",104,[USA],2001,"A modernized retelling of MacBeth set in 1970s suburban Pennsylvania. Joe McBeth, an unambitious hamburger stand employee, is driven to success by his scheming wife."
5096,Baby's Day Out,99,[USA],1994,"Baby Bink couldn't ask for more; he has adoring (if somewhat sickly-sweet) parents, he lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately..."
5097,Bright Eyes,85,[USA],1934,"An orphaned girl is taken in by a snobbish family at the insistence of their rich, crotchety uncle, even as her devoted aviator godfather fights for custody."
5098,Dimples,79,[USA],1936,Dimples Appleby lives with the pick-pocket grandfather in 19th century New York City. She entertains the crowds while he works his racket. A rich lady makes it possible for the girl to go legit. Uncle Tom's Cabin is performed.
5099,Heidi,88,[USA],1937,"A plucky little orphan girl gets dumped abruptly into her gruff, hermit grandfather's care, then later gets retaken and delivered as a companion for an injured girl."
5101,Richard Pryor Here and Now,83,[USA],1983,"Part live stand-up performance, part documentary, this film is one of comedian Richard Pryor's later stand-up performances. As foul-mouthed as ever, Pryor touches on most of the same topics as in his previous live shows."
5102,Rookie of the Year,103,[USA],1993,"When an accident miraculously gives a boy an incredibly powerful pitching arm, he becomes a major league pitcher for the Chicago Cubs."
5103,"Sandlot, The",101,[USA],1993,"A new kid in town is taken under the wing of a young baseball prodigy and his team. Together, they get themselves into many adventures involving rival teams, lifeguards, and a vicious dog."
5105,Don't Look Now,110,"[UK, Italy]",1973,"A married couple grieving the recent death of their little daughter are in Venice when they encounter two elderly sisters, one of whom is psychic and brings a warning from beyond."
5106,Crossroads,93,[USA],2002,"Three childhood best friends, and a guy they just met, take a road trip across the country, finding themselves and their friendship in the process."
5107,Hart's War,125,[USA],2002,"A law student becomes a lieutenant during World War II, is captured and asked to defend a black prisoner of war falsely accused of murder."
5108,John Q,116,[USA],2002,John Quincy Archibald takes a hospital emergency room hostage when his insurance won't cover his son's heart transplant.
5109,Return to Never Land,72,"[USA, Canada, Australia]",2002,"In London during World War II, this is the story of Wendy's daughter, Jane, who is kidnapped by Captain Hook and Peter Pan must come to the rescue."
5110,Super Troopers,100,[USA],2001,"Five Vermont state troopers, avid pranksters with a knack for screwing up, try to save their jobs and out-do the local police department by solving a crime."
5111,"Good Son, The",87,[USA],1993,"A young boy stays with his aunt and uncle, and befriends his cousin who's the same age. But his cousin begins showing increasing signs of violent behavior."
5114,"Bad and the Beautiful, The",118,[USA],1952,"An unscrupulous movie producer uses an actress, a director and a writer to achieve success."
5117,Funny Lady,136,[USA],1975,Story of singer Fanny Brice's stormy relationship with showman Billy Rose.
5119,Saturday Night and Sunday Morning,89,[UK],1960,"A rebellious, hard-living factory worker juggles relationships with two women, one of whom is married to another man but pregnant with his child."
5120,Sleuth,138,"[USA, UK]",1972,"A man who loves games and theater invites his wife's lover to meet him, setting up a battle of wits with potentially deadly results."
5121,Stroszek,115,[West Germany],1977,"In Berlin, an alcoholic man, recently released from prison, joins his elderly friend and a prostitute in a determined dream to leave Germany and seek a better life in Wisconsin."
5122,Summer of '42,103,[USA],1971,"During his summer vacation on Nantucket Island in 1942, a youth eagerly awaiting his first sexual encounter finds himself developing an innocent love for a young woman awaiting news on her soldier husband's fate in WWII."
5125,Used Cars,113,[USA],1980,"When the owner of a struggling used car lot is killed, it's up to the lot's hot-shot salesman to save the property from falling into the hands of the owner's ruthless brother and used-car rival."
5127,Dragonfly,104,"[USA, Germany]",2002,A grieving doctor is being contacted by his late wife through his patients near death experiences.
5128,Queen of the Damned,101,"[USA, Australia]",2002,The vampire Lestat becomes a rock star whose music wakes up the queen of all vampires.
5134,Mean Machine,99,"[UK, USA]",2001,A soccer star jailed for assault leads a group of inmates in a match against prison guards.
5135,Monsoon Wedding,114,"[India, USA, Italy, Germany, France]",2001,"A stressed father, a bride-to-be with a secret, a smitten event planner, and relatives from around the world create much ado about the preparations for an arranged marriage in India."
5137,Scratch,92,[USA],2001,"A feature-length documentary film about hip-hop DJing, otherwise known as turntablism. From the South Bronx in the 1970s to San Francisco now, the world's best scratchers, beat-diggers, ..."
5139,"Bad News Bears, The",102,[USA],1976,"An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league."
5141,"Bad News Bears in Breaking Training, The",100,[USA],1977,"A troubled, rebellious teen drives his rambunctious baseball team out to Houston where they play an exhibition game and the boy meets his estranged father, and hires him as the teams coach."
5142,"Firemen's Ball, The (Horí, má panenko)",71,"[Czechoslovakia, Italy]",1967,The fire department in a small town is having a big party when the ex-boss of the department celebrates his 86th birthday. The whole town is invited but things don't go as planned. Someone ...
