actor,movieId
 Robbie Coltrane,4896
 Saunders Triplets,4896
 Michael Cunio,4897
Scott Gurney,4897
 Taylor Negron,4897
 Roxanne Day,4897
Chelcie Ross,4898
 Steve Martin,4898
 Laura Dern,4898
 Lynne Thigpen,4898
 Marsha Thomason,4899
 Tom Wilkinson,4899
 Vincent Regan,4899
Martin Lawrence,4899
Robert Redford,4901
 Stephen Dillane,4901
 Brad Pitt,4901
 Catherine McCormack,4901
Marisa Paredes,4902
 Fernando Tielve,4902
 Federico Luppi,4902
 Eduardo Noriega,4902
 Nick Stahl,4903
 Marisa Tomei,4903
 Sissy Spacek,4903
Tom Wilkinson,4903
 John Le Mesurier,4911
 Harry H. Corbett,4911
 Warren Mitchell,4911
Michael Palin,4911
 Omar Sharif,4912
Barbra Streisand,4912
 Anne Francis,4912
 Kay Medford,4912
 Daniel Boulanger,4914
 Henri-Jacques Huet,4914
Jean Seberg,4914
 Jean-Paul Belmondo,4914
 John Amos,4915
 Rip Torn,4915
 Tanya Roberts,4915
Marc Singer,4915
 Gladys Cooper,4920
Bette Davis,4920
 Paul Henreid,4920
 Claude Rains,4920
 Edna May Oliver,4921
Katharine Hepburn,4921
 Paul Lukas,4921
 Joan Bennett,4921
 Richard Conte,4923
Preston Foster,4923
 Lloyd Nolan,4923
 William Bendix,4923
Peter Falk,4925
 Sid Caesar,4925
 Eileen Brennan,4925
 Ann-Margret,4925
Richard Chamberlain,4927
 Frederick Parslow,4927
 Olivia Hamnett,4927
 David Gulpilil,4927
 Julien Bertheau,4928
 Carole Bouquet,4928
 Ángela Molina,4928
Fernando Rey,4928
 Ned Beatty,4929
 Jackie Gleason,4929
Richard Pryor,4929
 Scott Schwartz,4929
 Paul Hubschmid,4930
Michael Caine,4930
 Eva Renzi,4930
 Oskar Homolka,4930
 Angie Dickinson,4932
Michael Caine,4932
 Keith Gordon,4932
 Nancy Allen,4932
William Holden,4933
 Ricky Schroder,4933
 Jack Thompson,4933
 Olivia Hamnett,4933
Eddie Barth,4936
 Irene Cara,4936
 Lee Curreri,4936
 Laura Dean,4936
 Topol,4941
 Max von Sydow,4941
 Melody Anderson,4941
Sam J. Jones,4941
 Bradford Dillman,4945
 Harry Guardino,4945
 Tyne Daly,4945
Clint Eastwood,4945
Clint Eastwood,4947
 William Prince,4947
 Pat Hingle,4947
 Sondra Locke,4947
 Howard Smith,4948
 Peggy Maurer,4948
 Theodore Bikel,4948
Richard Boone,4948
 Alexander Zale,4949
 Melissa Prophet,4949
 Richard Lynch,4949
Chuck Norris,4949
Balthazar Getty,4951
 Chris Furrh,4951
 Danuel Pipoly,4951
 James Badge Dale,4951
 James Sikking,4952
 Paul Bown,4952
 Jimmy Nail,4952
Joanne Pearce,4952
 Dean Martin,4954
Frank Sinatra,4954
 Peter Lawford,4954
 Sammy Davis Jr.,4954
 Steve Railsback,4956
Peter O'Toole,4956
 Allen Garfield,4956
 Barbara Hershey,4956
 Bradford Dillman,4957
 Pat Hingle,4957
 Sondra Locke,4957
Clint Eastwood,4957
Owen Wilson,4958
 Gene Hackman,4958
 Gabriel Macht,4958
 Charles Malik Whitfield,4958
 Max Perlich,4960
 Janeane Garofalo,4960
 Ted Demme,4960
Jerry Stiller,4960
 William Margold,4961
Ron Jeremy,4961
 Al Lewis,4961
 Al Goldstein,4961
 Cecelia Ann Birt,4963
George Clooney,4963
 Carol Florence,4963
 Paul L. Nolan,4963
 Hossein Mahjoub,4964
 Zahra Bahrami,4964
 Mohammad Amir Naji,4964
Hossein Abedini,4964
Stockard Channing,4965
 Julia Stiles,4965
 Frederick Weller,4965
 Mary Testa,4965
 Filip Sovagovic,4967
 Georges Siatidis,4967
Branko Djuric,4967
 Rene Bitorajac,4967
Benjamin Bratt,4968
 Nelson Vasquez,4968
 Giancarlo Esposito,4968
 Talisa Soto,4968
 Roland Young,4969
 Louis Hayward,4969
 Walter Huston,4969
Barry Fitzgerald,4969
 Rosa Valetti,4970
Emil Jannings,4970
 Kurt Gerron,4970
 Marlene Dietrich,4970
 Cleavant Derricks,4971
 Alejandro Rey,4971
Robin Williams,4971
 Maria Conchita Alonso,4971
Barbra Streisand,4972
 George Segal,4972
 Robert Klein,4972
 Allen Garfield,4972
 Rufus,4973
 Mathieu Kassovitz,4973
Audrey Tautou,4973
 Lorella Cravotta,4973
 Eric Christian Olsen,4974
 Jaime Pressly,4974
 Chris Evans,4974
Chyler Leigh,4974
Tom Cruise,4975
 Penélope Cruz,4975
 Cameron Diaz,4975
 Kurt Russell,4975
 Judi Dench,4976
 Jim Broadbent,4976
Kate Winslet,4976
 Hugh Bonneville,4976
 Hassan Tantai,4977
 Sadou Teymouri,4977
Ike Ogut,4977
 Nelofer Pazira,4977
 Barbara Hershey,4978
 Geoffrey Rush,4978
 Kerry Armstrong,4978
Anthony LaPaglia,4978
 Ben Stiller,4979
 Anjelica Huston,4979
 Gwyneth Paltrow,4979
Gene Hackman,4979
 Joss Ackland,4980
 William Sadler,4980
 Alex Winter,4980
Keanu Reeves,4980
 Penny Leatherbarrow,4981
 Howard Lloyd-Lewis,4981
John Cleese,4981
 Jonathan Bowater,4981
David Warner,4984
 Vanessa Redgrave,4984
 Robert Stephens,4984
 Irene Handl,4984
Peter Strauss,4987
 Molly Ringwald,4987
 Ernie Hudson,4987
 Andrea Marcovicci,4987
 Sean Astin,4988
 Jonathan Ward,4988
Kevin Bacon,4988
 K.C. Martel,4988
Method Man,4989
 Redman,4989
 Obba Babatundé,4989
 Mike Epps,4989
 Jeffrey Garcia,4990
 Debi Derryberry,4990
 Mark DeCarlo,4990
Megan Cavanaugh,4990
 Hugh Jackman,4992
 Liev Schreiber,4992
Meg Ryan,4992
 Breckin Meyer,4992
Alan Howard,4993
 Noel Appleby,4993
 Sean Astin,4993
 Sala Baker,4993
 Hal Holbrook,4994
 Bob Balaban,4994
 Jeffrey DeMunn,4994
Jim Carrey,4994
 Christopher Plummer,4995
 Ed Harris,4995
 Jennifer Connelly,4995
Russell Crowe,4995
 Pavel Nový,4996
 Jan Hartl,4996
 Jaroslava Kretschmerová,4996
Veronika Zilková,4996
 Sidney Poitier,4998
Tony Curtis,4998
 Charles McGraw,4998
 Theodore Bikel,4998
 Ruth Chatterton,4999
 Paul Lukas,4999
Walter Huston,4999
 Mary Astor,4999
 Peter Bonerz,5000
 Marianna Hill,5000
Robert Forster,5000
 Verna Bloom,5000
 Lloyd Bridges,5001
 J. Carrol Naish,5001
 Bruce Bennett,5001
Humphrey Bogart,5001
 Judy Engles,5002
 John McCurry,5002
 Rosetta LeNoire,5002
Skip Hinnant,5002
 Robert Ridgely,5003
 Bob Holt,5003
 Reva Rose,5003
Skip Hinnant,5003
 Natalia Borisova,5004
 Jean Carson,5004
Peter Sellers,5004
 Claudine Longet,5004
 Charles Laughton,5008
 Elsa Lanchester,5008
Tyrone Power,5008
 Marlene Dietrich,5008
 Jamie Foxx,5009
Will Smith,5009
 Mario Van Peebles,5009
 Jon Voight,5009
 Eric Bana,5010
 Tom Sizemore,5010
 Ewan McGregor,5010
Josh Hartnett,5010
 Amy Irving,5012
 Nehemiah Persoff,5012
Barbra Streisand,5012
 Mandy Patinkin,5012
 Michael Gambon,5013
Maggie Smith,5013
 Camilla Rutherford,5013
 Kristin Scott Thomas,5013
 Dianne Wiest,5014
 Dakota Fanning,5014
Sean Penn,5014
 Michelle Pfeiffer,5014
 Halle Berry,5015
Billy Bob Thornton,5015
 Gabrielle Witcher,5015
 Taylor Simpson,5015
Kevin Spacey,5016
 Julianne Moore,5016
 Judi Dench,5016
 Cate Blanchett,5016
 Jocelyn Brando,5017
 Gloria Grahame,5017
 Alexander Scourby,5017
Glenn Ford,5017
 Susan Tyrrell,5018
 Michael Naegel,5018
 Martha Quinn,5018
Jordan Christopher Michael,5018
Eileen Brennan,5021
 Peter Falk,5021
 James Coco,5021
 Truman Capote,5021
 James Fox,5022
 Wendy Craig,5022
 Sarah Miles,5022
Dirk Bogarde,5022
 James Roach,5023
 William Allen Young,5023
 Helen Hunt,5023
Eric Stoltz,5023
 Bret Harrison,5025
 Jack Black,5025
 Schuyler Fisk,5025
Colin Hanks,5025
Jacques Perrin,5026
 Christian Marc,5026
 Karin Kriström,5026
 Samuel Le Bihan,5026
 Kevin Tighe,5027
 Nick Nolte,5027
 Brion James,5027
Eddie Murphy,5027
 Shiang-chyi Chen,5028
 Yi-Ching Lu,5028
 Tien Miao,5028
Kang-sheng Lee,5028
 James Fox,5033
 Roy Scheider,5033
 Michelle Pfeiffer,5033
Sean Connery,5033
 Bill Paterson,5034
 Jenny Howe,5034
 Carolyn Choa,5034
Juliet Stevenson,5034
 James Earl Jones,5038
 Harry Morgan,5038
Victor Buono,5038
 James Gregory,5038
Peter MacNicol,5039
 Ralph Richardson,5039
 Caitlin Clarke,5039
 John Hallam,5039
Arnold Schwarzenegger,5040
 Grace Jones,5040
 Wilt Chamberlain,5040
 Mako,5040
 Cynthia Leake,5041
 Steve Sandor,5041
Randy Norton,5041
 Sean Hannon,5041
 Jan Stuart Schwartz,5042
 Gisele Lindley,5042
 Susan Tyrrell,5042
Hervé Villechaize,5042
 Marthe Keller,5043
 John Gielgud,5043
George C. Scott,5043
 Marlon Brando,5043
 Vincent D'Onofrio,5046
 Madeleine Stowe,5046
 Tony Shalhoub,5046
Gary Sinise,5046
 Leo Lee,5047
 Ling-Ling Hsieh,5047
Steve Oedekerk,5047
 Fei Lung,5047
 James Coburn,5048
Cuba Gooding Jr.,5048
 Nichelle Nichols,5048
 Sisqó,5048
 Frank McRae,5049
Nick Nolte,5049
 Annette O'Toole,5049
 Eddie Murphy,5049
 Peter Gantzler,5051
 Ann Eleonora Jørgensen,5051
 Anette Støvelbæk,5051
Anders W. Berthelsen,5051
 Christopher Lawford,5053
 Robin Givens,5053
 David Alan Grier,5053
Damon Wayans,5053
 Natalie Wood,5054
Christopher Walken,5054
 Cliff Robertson,5054
 Louise Fletcher,5054
 Michael Learned,5055
 Robert Wagner,5055
 Lauren Holly,5055
Jason Scott Lee,5055
Bruno S.,5056
 Brigitte Mira,5056
 Walter Ladengast,5056
 Willy Semmelrogge,5056
Frank Sinatra,5057
 Dean Martin,5057
 Anita Ekberg,5057
 Ursula Andress,5057
 Werner Herzog,5059
Dieter Dengler,5059
 Eugene Deatrick,5059
Donald Sutherland,5060
 Elliott Gould,5060
 Tom Skerritt,5060
 Sally Kellerman,5060
 Matthew Modine,5061
 Edward Herrmann,5061
Diane Keaton,5061
 Mel Gibson,5061
 Barbara Werle,5062
 Frances Reid,5062
 John Randolph,5062
Frank Campanella,5062
 Ben Johnson,5063
 Katy Jurado,5063
 Karl Malden,5063
Marlon Brando,5063
Jim Caviezel,5064
 Guy Pearce,5064
 Richard Harris,5064
 James Frain,5064
 Bob Tracey,5065
 David Eigenberg,5065
 Ron Emanuel,5065
Richard Gere,5065
 Peter Coyote,5066
 Daryl Hannah,5066
Shane West,5066
 Mandy Moore,5066
 Jôji Nakata,5069
 Tomokazu Seki,5069
 Mayumi Iizuka,5069
Maaya Sakamoto,5069
 Pierre Lebeau,5071
 Stephanie Morgenstern,5071
 Jean-Nicolas Verreault,5071
Marie-Josée Croze,5071
 Tarô Ishida,5072
 Kôki Okada,5072
 Kei Kobayashi,5072
Yuka Imoto,5072
 Jasmine Trinca,5073
 Giuseppe Sanfelice,5073
Nanni Moretti,5073
 Laura Morante,5073
 Leo Fitzpatrick,5074
Selma Blair,5074
 Maria Thayer,5074
 Robert Wisdom,5074
Fab Filippo,5075
 Don McKellar,5075
 Marya Delver,5075
 Gordon Currie,5075
Elijah Wood,5076
 Courtney B. Vance,5076
 Robbie Coltrane,5076
 Jason Robards,5076
 Gig Young,5079
 Ethel Barrymore,5079
Doris Day,5079
 Frank Sinatra,5079
 Jason Segel,5080
Devon Sawa,5080
 Jason Schwartzman,5080
 Michael C. Maronna,5080
 Mathieu Kassovitz,5081
Nicole Kidman,5081
 Vincent Cassel,5081
 Ben Chaplin,5081
 Molly Parker,5083
 Vicky Hynes,5083
William Hurt,5083
 Andy Jones,5083
 Dorothy Dandridge,5085
Harry Belafonte,5085
 Olga James,5085
 Pearl Bailey,5085
 Carole Laure,5087
Gérard Depardieu,5087
 Patrick Dewaere,5087
 Michel Serrault,5087
Gérard Depardieu,5088
 Jeanne Moreau,5088
 Miou-Miou,5088
 Patrick Dewaere,5088
 Paul Giamatti,5092
 Amanda Bynes,5092
 Amanda Detmer,5092
Frankie Muniz,5092
 Cliff Curtis,5093
 Elias Koteas,5093
 Francesca Neri,5093
Arnold Schwarzenegger,5093
 Jean Reno,5094
 LL Cool J,5094
 Rebecca Romijn,5094
Chris Klein,5094
James Le Gros,5095
 Christopher Walken,5095
 Maura Tierney,5095
 Kevin Corrigan,5095
 Lara Flynn Boyle,5096
Joe Mantegna,5096
 Brian Haley,5096
 Joe Pantoliano,5096
Shirley Temple,5097
 James Dunn,5097
 Jane Darwell,5097
 Judith Allen,5097
 Frank Morgan,5098
 Robert Kent,5098
Shirley Temple,5098
 Helen Westley,5098
 Helen Westley,5099
Shirley Temple,5099
 Jean Hersholt,5099
 Arthur Treacher,5099
Richard Pryor,5101
Thomas Ian Nicholas,5102
 Gary Busey,5102
 Albert Hall,5102
 Amy Morton,5102
 Patrick Renna,5103
 Mike Vitar,5103
 Chauncey Leopardi,5103
Tom Guiry,5103
 Donald Sutherland,5105
Julie Christie,5105
 Clelia Matania,5105
 Hilary Mason,5105
 Taryn Manning,5106
 Zoe Saldana,5106
 Anson Mount,5106
Britney Spears,5106
 Colin Farrell,5107
Bruce Willis,5107
 Terrence Howard,5107
 Cole Hauser,5107
 Kimberly Elise,5108
 Ron Annabelle,5108
Gabriela Oltean,5108
 Denzel Washington,5108
 Blayne Weaver,5109
Harriet Owen,5109
 Jeff Bennett,5109
 Corey Burton,5109
 Erik Stolhanske,5110
 Geoffrey Arend,5110
André Vippolis,5110
 Joey Kern,5110
Macaulay Culkin,5111
 David Morse,5111
 Wendy Crewson,5111
 Elijah Wood,5111
Lana Turner,5114
 Dick Powell,5114
 Walter Pidgeon,5114
 Kirk Douglas,5114
 Roddy McDowall,5117
 Omar Sharif,5117
 James Caan,5117
Barbra Streisand,5117
 Hylda Baker,5119
 Rachel Roberts,5119
 Shirley Anne Field,5119
Albert Finney,5119
Laurence Olivier,5120
 Michael Caine,5120
 Alec Cawthorne,5120
 John Matthews,5120
 Wilhelm von Homburg,5121
 Eva Mattes,5121
 Clemens Scheitz,5121
Bruno S.,5121
 Oliver Conant,5122
 Jerry Houser,5122
 Gary Grimes,5122
Jennifer O'Neill,5122
Kurt Russell,5125
 Jack Warden,5125
 Gerrit Graham,5125
 Frank McRae,5125
 Joe Morton,5127
 Susanna Thompson,5127
 Ron Rifkin,5127
Kevin Costner,5127
 Stuart Townsend,5128
Aaliyah,5128
 Vincent Perez,5128
 Marguerite Moreau,5128
 David Hemmings,5134
 Ralph Brown,5134
Vinnie Jones,5134
 David Kelly,5134
Naseeruddin Shah,5135
 Shefali Shetty,5135
 Lillete Dubey,5135
 Vijay Raaz,5135
Marc 7,5137
 Afra,5137
 Carlos Aguilar,5137
 Akil,5137
 Tatum O'Neal,5139
 Vic Morrow,5139
 Joyce Van Patten,5139
Walter Matthau,5139
William Devane,5141
 Clifton James,5141
 Jackie Earle Haley,5141
 Jimmy Baio,5141
 Frantisek Debelka,5142
 Josef Valnoha,5142
 Josef Sebánek,5142
Jan Vostrcil,5142
 Megumi Hayashibara,5146
Hideyuki Tanaka,5146
 Kôichi Yamadera,5146
 Ichirô Nagai,5146
 Bibi Andersson,5147
Victor Sjöström,5147
 Gunnar Björnstrand,5147
 Ingrid Thulin,5147
 Paulo Costanzo,5151
 Adam Trese,5151
Josh Hartnett,5151
 Shannyn Sossamon,5151
 Sam Elliott,5152
 Greg Kinnear,5152
 Madeleine Stowe,5152
Mel Gibson,5152
 Béatrice Dalle,5153
 Alex Descas,5153
Vincent Gallo,5153
 Tricia Vessey,5153
 Samantha Mathis,5159
 Christian Slater,5159
Tim Curry,5159
 Jonathan Ward,5159
 Lolita Davidovich,5161
 Martin Landau,5161
 Sharon Stone,5161
Richard Gere,5161
Dom DeLuise,5164
 Charles Nelson Reilly,5164
 Cloris Leachman,5164
 Jonathan Pryce,5164
Tisa Farrow,5165
 Ian McCulloch,5165
 Richard Johnson,5165
 Al Cliver,5165
Bob Hope,5167
 Peter Lorre,5167
 Dorothy Lamour,5167
 Lon Chaney Jr.,5167
Fred Astaire,5168
 Peter Lawford,5168
 Jane Powell,5168
 Sarah Churchill,5168
Edward G. Robinson,5169
 Joan Bennett,5169
 Dan Duryea,5169
 Margaret Lindsay,5169
Ice Cube,5170
 Mike Epps,5170
 Tommy Flanagan,5170
 Carmen Chaplin,5170
 Sienna Guillory,5171
 Phyllida Law,5171
 Mark Addy,5171
Guy Pearce,5171
 Nicky Katt,5172
David Duchovny,5172
 Mary McCormack,5172
 Catherine Keener,5172
 Tim Holt,5177
Joseph Cotten,5177
 Anne Baxter,5177
 Dolores Costello,5177
 Gregory Cleghorne,5179
 Buck Henry,5179
Julie Carmen,5179
 Tony Knesich,5179
Malcolm McLaren,5180
 Steve Jones,5180
 Paul Cook,5180
 Sid Vicious,5180
Jack Palance,5182
 John Terry,5182
 Bernard Bresslaw,5182
 Ray Charleson,5182
 Dyan Cannon,5186
Willie Nelson,5186
 Slim Pickens,5186
 Amy Irving,5186
 Glenda Jackson,5187
Walter Matthau,5187
 Ned Beatty,5187
 Sam Waterston,5187
 Lucie Arnaz,5193
 Catlin Adams,5193
Neil Diamond,5193
 Laurence Olivier,5193
 Dave King,5198
 Bryan Marshall,5198
Bob Hoskins,5198
 Helen Mirren,5198
 Robert Carradine,5199
 James Keach,5199
David Carradine,5199
 Keith Carradine,5199
 Nelly Borgeaud,5202
 Roger Pierre,5202
 Nicole Garcia,5202
Gérard Depardieu,5202
Vincent Price,5203
 Donald Pleasence,5203
 John Carradine,5203
 Stuart Whitman,5203
Rory Calhoun,5205
 Paul Linke,5205
 Nancy Parsons,5205
 Nina Axelrod,5205
Stacy Keach,5208
 Scott Wilson,5208
 Jason Miller,5208
 Ed Flanders,5208
 Gianluigi Chirizzi,5210
Karin Well,5210
 Antonella Antinori,5210
 Simone Mattioli,5210
 Donald Pleasence,5214
 Teri Garr,5214
 George Burns,5214
John Denver,5214
 Goran Visnjic,5218
 Denis Leary,5218
 John Leguizamo,5218
Ray Romano,5218
 Oscar Pearce,5219
Ryan McCluskey,5219
 Anna Bolt,5219
 Indra Ové,5219
 Eddie Murphy,5220
 Zaid Farid,5220
Robert De Niro,5220
 Rachael Harris,5220
 Hillel Friedman,5222
 Tovah Feldshuh,5222
 Esther Wurmfeld,5222
Jennifer Westfeldt,5222
Dora van der Groen,5223
 Julienne De Bruyn,5223
 Ann Petersen,5223
 Rosemarie Bergmans,5223
 B.Z. Goldberg,5224
Moishe Bar Am,5224
 Sanabel Hassan,5224
 Shlomo Green,5224
 Gael García Bernal,5225
 Diego Luna,5225
 Ana López Mercado,5225
Daniel Giménez Cacho,5225
 Lea Thompson,5226
 Charles Cioffi,5226
Tom Cruise,5226
 Craig T. Nelson,5226
Anthony Quinn,5227
 Silvana Mangano,5227
 Arthur Kennedy,5227
 Katy Jurado,5227
 Lauren Luna Vélez,5229
 Christian Maelen,5229
 Jamie Harrold,5229
Alexis Arquette,5229
Bob Hope,5230
 Iris Adrian,5230
 Robert Armstrong,5230
 Jane Russell,5230
 Anthony Quinn,5231
 Dorothy Lamour,5231
 Bob Hope,5231
Bing Crosby,5231
Bing Crosby,5232
 Dorothy Lamour,5232
 Bob Hope,5232
 Charles Coburn,5232
Bing Crosby,5233
 Bob Hope,5233
 Dorothy Lamour,5233
 Hillary Brooke,5233
 Una Merkel,5234
 Bob Hope,5234
 Dorothy Lamour,5234
Bing Crosby,5234
Anne Teyssèdre,5236
 Eloïse Bennett,5236
 Florence Darel,5236
 Hugues Quester,5236
George C. Scott,5237
 Ronny Cox,5237
 Timothy Hutton,5237
 Sean Penn,5237
 Maggie Cousineau,5238
 Adam LeFevre,5238
 Maggie Renzi,5238
Bruce MacDonald,5238
 Robert Guillaume,5241
 Charles Grodin,5241
 Chevy Chase,5241
Goldie Hawn,5241
 Sam Chew Jr.,5242
 Jennifer McAllister,5242
 Tuesday Weld,5242
Martin Mull,5242
 Lily Li,5243
 Pai Wei,5243
 Biao Yuen,5243
Jackie Chan,5243
 Shôgen Nitta,5244
 Minoru Ôki,5244
 Kayo Matsuo,5244
Tomisaburô Wakayama,5244
 Jerry Reed,5246
 Dom DeLuise,5246
Burt Reynolds,5246
 Jackie Gleason,5246
 Mike Henry,5247
 Jerry Reed,5247
 Sally Field,5247
Burt Reynolds,5247
 Jerry Reed,5248
Jackie Gleason,5248
 Pat McCormick,5248
 Paul Williams,5248
 Georg Stanford Brown,5250
 JoBeth Williams,5250
Gene Wilder,5250
 Richard Pryor,5250
 Leonor Varela,5254
 Kris Kristofferson,5254
 Ron Perlman,5254
Wesley Snipes,5254
 Melissa Sagemiller,5255
 Harland Williams,5255
 Michael Rosenbaum,5255
Barry Watson,5255
 Kevin Pollak,5256
 Eddie Kaye Thomas,5256
Aidan Quinn,5256
 Bonnie Hunt,5256
Candace Evanofski,5258
 Curtis Cotton III,5258
 Damian Jewan Lee,5258
 Donald Holden,5258
Robin Williams,5265
 Edward Norton,5265
 Catherine Keener,5265
 Danny DeVito,5265
 Dwight Yoakam,5266
 Forest Whitaker,5266
 Kristen Stewart,5266
Jodie Foster,5266
 Jay Hernandez,5267
 Rachel Griffiths,5267
 Beth Grant,5267
Dennis Quaid,5267
Isabelle Huppert,5269
 Susanne Lothar,5269
 Benoît Magimel,5269
 Annie Girardot,5269
 Tracy Morgan,5271
 Melissa De Sousa,5271
 Paula Jai Parker,5271
Erika Alexander,5271
Barbara Hershey,5275
 David Carradine,5275
 Barry Primus,5275
 Bernie Casey,5275
 Bruce Davison,5276
Kathleen Turner,5276
 Dan Gerrity,5276
 Gordon Hunt,5276
Charles Bronson,5277
 Theresa Saldana,5277
 Joseph Maher,5277
 José Ferrer,5277
 Leigh McCloskey,5278
Stephen Geoffreys,5278
 Cameron Dye,5278
 Sheree J. Wilson,5278
 Hugh Grant,5279
Judy Davis,5279
 Bernadette Peters,5279
 Mandy Patinkin,5279
Ashley Judd,5282
 Morgan Freeman,5282
 Jim Caviezel,5282
 Adam Scott,5282
Ryan Reynolds,5283
 Tara Reid,5283
 Tim Matheson,5283
 Kal Penn,5283
 Olivia Williams,5285
James Nesbitt,5285
 Bill Nighy,5285
 Timothy Spall,5285
 Harry S. Truman,5288
 W.H.P. Blandy,5288
Paul Tibbets,5288
 Brien McMahon,5288
John Garfield,5289
 Anne Revere,5289
 Hazel Brooks,5289
 Lilli Palmer,5289
 Takashi Shimura,5291
 Machiko Kyô,5291
 Masayuki Mori,5291
Toshirô Mifune,5291
Paul Newman,5292
 Michael Ontkean,5292
 Strother Martin,5292
 Jennifer Warren,5292
 Toni Collette,5293
 Samuel L. Jackson,5293
 Kim Staunton,5293
Ben Affleck,5293
 Matt O'Leary,5294
 Matthew McConaughey,5294
 Powers Boothe,5294
Bill Paxton,5294
 Christina Applegate,5296
 Herbert W. Ankrom,5296
 Bryan Anthony,5296
Lillian Adams,5296
Kirsten Dunst,5297
 Edward Herrmann,5297
 Eddie Izzard,5297
 Cary Elwes,5297
Patricia Arquette,5298
 Tim Robbins,5298
 Rhys Ifans,5298
 Ken Magee,5298
Nia Vardalos,5299
 Michael Constantine,5299
 Christina Eleusiniotis,5299
 Kaylee Vieira,5299
 Felicia Farr,5300
 Leora Dana,5300
Glenn Ford,5300
 Van Heflin,5300
Gene Hackman,5301
 James Coburn,5301
 Candice Bergen,5301
 Ben Johnson,5301
 Randy Quaid,5302
 Robert Duvall,5302
 Jill Ireland,5302
Charles Bronson,5302
 Robert Stack,5303
 Lloyd Bridges,5303
 Meg Ryan,5303
Tom Hanks,5303
 Anna Magnani,5304
 Marcello Pagliero,5304
 Vito Annichiarico,5304
Aldo Fabrizi,5304
Anthony Starke,5305
 Karen M. Waldron,5305
 George Clooney,5305
 Steve Lundquist,5305
 Loryn Locklin,5307
 Anne De Salvo,5307
 Charles Grodin,5307
James Belushi,5307
 Ted Danson,5308
 Steve Guttenberg,5308
Tom Selleck,5308
 Nancy Travis,5308
 Steve Guttenberg,5309
 Ted Danson,5309
 Nancy Travis,5309
Tom Selleck,5309
 Michael Pitt,5312
 Ryan Gosling,5312
 Ben Chaplin,5312
Sandra Bullock,5312
 Kelly Hu,5313
 Michael Clarke Duncan,5313
 Steven Brand,5313
Dwayne Johnson,5313
 Kevin Corrigan,5315
 Rosario Dawson,5315
 Matthew Del Negro,5315
Bianca Hunter,5315
 Saffron Burrows,5316
 Kate Winslet,5316
 Jeremy Northam,5316
Dougray Scott,5316
Ricardo Darín,5319
 Gastón Pauls,5319
 Leticia Brédice,5319
 María Mercedes Villagra,5319
 Lexa Doig,5323
 Jeff Geddis,5323
Kane Hodder,5323
 David Cronenberg,5323
Angelina Jolie,5324
 Edward Burns,5324
 Tony Shalhoub,5324
 Christian Kane,5324
 Jeff Ament,5325
 Jay Adams,5325
 Tony Alva,5325
Sean Penn,5325
 Vincent D'Onofrio,5329
Val Kilmer,5329
 Luis Guzmán,5329
 Adam Goldberg,5329
 Daniel Cauchy,5333
Isabelle Corey,5333
 Guy Decomble,5333
 Roger Duchesne,5333
Robin Williams,5334
 Fran Drescher,5334
 Pamela Reed,5334
 Tim Robbins,5334
Eric Roberts,5335
 Bill Kerr,5335
 Greta Scacchi,5335
 Chris Haywood,5335
 Emma Samms,5337
 Raymond Burr,5337
John Candy,5337
 Mariel Hemingway,5337
 Mia Farrow,5339
 Sydney Pollack,5339
 Woody Allen,5339
Nick Metropolis,5339
 Jan Miner,5341
 Valerie Perrine,5341
 Stanley Beck,5341
Dustin Hoffman,5341
 Adam Ant,5342
Lesley-Anne Down,5342
 Anna Maria Monticelli,5342
 Pierce Brosnan,5342
Timothy Hutton,5343
 Oliver Platt,5343
 Dwight Schultz,5343
 Lara Flynn Boyle,5343
 David Caruso,5344
 John Getz,5344
 Barbara Williams,5344
Steven Bauer,5344
 Assumpta Serna,5346
 Carré Otis,5346
 Jacqueline Bisset,5346
Mickey Rourke,5346
 Ivan Martin,5348
 Gregg Edelman,5348
 Bob Dorian,5348
Téa Leoni,5348
 James Franco,5349
 Willem Dafoe,5349
 Kirsten Dunst,5349
Tobey Maguire,5349
 Richard Boone,5352
 Sarah Miles,5352
 Candy Clark,5352
Robert Mitchum,5352
Goldie Hawn,5353
 Edward Albert,5353
 Eileen Heckart,5353
 Paul Michael Glaser,5353
 Ingrid Bergman,5354
Walter Matthau,5354
 Jack Weston,5354
 Goldie Hawn,5354
Steve Brodie,5356
 Leslie Parrish,5356
 Robert Easton,5356
 Barbara Hale,5356
Mackenzie Astin,5357
 Kevin Spacey,5357
 David Ogden Stiers,5357
 August Schellenberg,5357
 Lukas Haas,5359
 Diane Ladd,5359
 Robert Duvall,5359
Laura Dern,5359
 Jerry Reed,5360
 James Wainwright,5360
Walter Matthau,5360
 Robin Williams,5360
 Susan Hogan,5361
Klaus Maria Brandauer,5361
 Seymour Cassel,5361
 Ethan Hawke,5361
 Jerod Mixon,5363
 Zooey Deschanel,5363
 Eliza Dushku,5363
DJ Qualls,5363
 Richard Gere,5364
 Olivier Martinez,5364
Diane Lane,5364
 Erik Per Sullivan,5364
 Charlotte Véry,5365
 Alain Libolt,5365
 Lucy Russell,5365
Jean-Claude Dreyfus,5365
Theresa Russell,5366
 Antonio Fargas,5366
 Benjamin Mouton,5366
 Elizabeth Morehead,5366
 Dudley Thomas,5367
 Winston Graham,5367
 Richard Graham,5367
